Date,Host Country,Refugees In,Refugees Out,Internally Displaced Persons (IDPs),Source
2023-05-16,Poland,955,208,1335,Simulated
2023-05-16,Germany,699,397,4811,Simulated
2023-05-16,Romania,212,213,2002,Simulated
2023-05-16,Moldova,593,142,8428,Simulated
2023-05-17,Poland,743,356,6918,Simulated
2023-05-17,Germany,440,48,6664,Simulated
2023-05-17,Romania,401,221,8708,Simulated
2023-05-17,Moldova,756,58,6192,Simulated
2023-05-18,Poland,925,17,4582,Simulated
2023-05-18,Germany,927,78,6255,Simulated
2023-05-18,Romania,859,268,5121,Simulated
2023-05-18,Moldova,948,418,66,Simulated
2023-05-19,Poland,817,421,6715,Simulated
2023-05-19,Germany,815,267,2786,Simulated
2023-05-19,Romania,691,135,8940,Simulated
2023-05-19,Moldova,949,405,4497,Simulated
2023-05-20,Poland,158,265,4230,Simulated
2023-05-20,Germany,397,416,1306,Simulated
2023-05-20,Romania,322,65,7268,Simulated
2023-05-20,Moldova,708,376,6825,Simulated
2023-05-21,Poland,818,448,9364,Simulated
2023-05-21,Germany,277,300,4458,Simulated
2023-05-21,Romania,479,166,7503,Simulated
2023-05-21,Moldova,607,46,8341,Simulated
2023-05-22,Poland,701,488,4805,Simulated
2023-05-22,Germany,288,454,6852,Simulated
2023-05-22,Romania,809,462,4413,Simulated
2023-05-22,Moldova,991,257,5483,Simulated
2023-05-23,Poland,888,400,9005,Simulated
2023-05-23,Germany,823,344,8033,Simulated
2023-05-23,Romania,752,344,2061,Simulated
2023-05-23,Moldova,810,400,3413,Simulated
2023-05-24,Poland,315,144,9262,Simulated
2023-05-24,Germany,379,407,7148,Simulated
2023-05-24,Romania,787,465,5534,Simulated
2023-05-24,Moldova,180,28,6474,Simulated
2023-05-25,Poland,990,175,7444,Simulated
2023-05-25,Germany,262,40,6545,Simulated
2023-05-25,Romania,838,411,8081,Simulated
2023-05-25,Moldova,792,249,8415,Simulated
2023-05-26,Poland,931,167,2353,Simulated
2023-05-26,Germany,532,288,5289,Simulated
2023-05-26,Romania,559,492,7648,Simulated
2023-05-26,Moldova,276,359,6005,Simulated
2023-05-27,Poland,634,132,3936,Simulated
2023-05-27,Germany,883,181,889,Simulated
2023-05-27,Romania,776,281,9321,Simulated
2023-05-27,Moldova,835,398,7111,Simulated
2023-05-28,Poland,524,438,9440,Simulated
2023-05-28,Germany,695,328,63,Simulated
2023-05-28,Romania,992,431,5889,Simulated
2023-05-28,Moldova,125,315,8759,Simulated
2023-05-29,Poland,472,406,6033,Simulated
2023-05-29,Germany,289,318,7732,Simulated
2023-05-29,Romania,424,476,3052,Simulated
2023-05-29,Moldova,273,245,5274,Simulated
2023-05-30,Poland,637,477,999,Simulated
2023-05-30,Germany,814,184,4291,Simulated
2023-05-30,Romania,400,65,2488,Simulated
2023-05-30,Moldova,123,75,5641,Simulated
2023-05-31,Poland,282,247,8505,Simulated
2023-05-31,Germany,855,209,9961,Simulated
2023-05-31,Romania,109,191,2654,Simulated
2023-05-31,Moldova,256,21,1312,Simulated
2023-06-01,Poland,446,499,601,Simulated
2023-06-01,Germany,494,129,4490,Simulated
2023-06-01,Romania,433,414,7004,Simulated
2023-06-01,Moldova,807,472,1119,Simulated
2023-06-02,Poland,897,381,1722,Simulated
2023-06-02,Germany,929,100,1065,Simulated
2023-06-02,Romania,351,199,5076,Simulated
2023-06-02,Moldova,184,438,2146,Simulated
2023-06-03,Poland,265,325,7841,Simulated
2023-06-03,Germany,320,373,5922,Simulated
2023-06-03,Romania,435,330,9137,Simulated
2023-06-03,Moldova,583,65,4993,Simulated
2023-06-04,Poland,136,233,8663,Simulated
2023-06-04,Germany,663,87,3795,Simulated
2023-06-04,Romania,441,150,9699,Simulated
2023-06-04,Moldova,677,434,7878,Simulated
2023-06-05,Poland,521,132,3587,Simulated
2023-06-05,Germany,444,350,1643,Simulated
2023-06-05,Romania,637,430,5050,Simulated
2023-06-05,Moldova,578,349,3891,Simulated
2023-06-06,Poland,208,413,2967,Simulated
2023-06-06,Germany,671,11,9853,Simulated
2023-06-06,Romania,265,374,7191,Simulated
2023-06-06,Moldova,178,330,4958,Simulated
2023-06-07,Poland,202,480,4069,Simulated
2023-06-07,Germany,268,311,5850,Simulated
2023-06-07,Romania,518,184,6193,Simulated
2023-06-07,Moldova,408,166,92,Simulated
2023-06-08,Poland,699,227,4880,Simulated
2023-06-08,Germany,447,298,1704,Simulated
2023-06-08,Romania,949,6,9953,Simulated
2023-06-08,Moldova,711,107,7172,Simulated
2023-06-09,Poland,956,236,2957,Simulated
2023-06-09,Germany,535,275,1268,Simulated
2023-06-09,Romania,288,311,242,Simulated
2023-06-09,Moldova,730,334,2721,Simulated
2023-06-10,Poland,411,322,3501,Simulated
2023-06-10,Germany,683,445,1089,Simulated
2023-06-10,Romania,112,359,6495,Simulated
2023-06-10,Moldova,543,7,1170,Simulated
2023-06-11,Poland,402,440,6387,Simulated
2023-06-11,Germany,219,482,2808,Simulated
2023-06-11,Romania,886,351,4133,Simulated
2023-06-11,Moldova,120,493,1357,Simulated
2023-06-12,Poland,830,494,4045,Simulated
2023-06-12,Germany,965,500,9569,Simulated
2023-06-12,Romania,291,476,1929,Simulated
2023-06-12,Moldova,579,206,1472,Simulated
2023-06-13,Poland,571,279,453,Simulated
2023-06-13,Germany,356,2,5316,Simulated
2023-06-13,Romania,801,196,1805,Simulated
2023-06-13,Moldova,374,342,1686,Simulated
2023-06-14,Poland,781,380,1698,Simulated
2023-06-14,Germany,199,256,2839,Simulated
2023-06-14,Romania,585,248,513,Simulated
2023-06-14,Moldova,695,312,2952,Simulated
2023-06-15,Poland,431,73,3809,Simulated
2023-06-15,Germany,891,241,4133,Simulated
2023-06-15,Romania,393,50,8059,Simulated
2023-06-15,Moldova,484,358,6502,Simulated
2023-06-16,Poland,813,13,7324,Simulated
2023-06-16,Germany,182,38,1988,Simulated
2023-06-16,Romania,722,342,3328,Simulated
2023-06-16,Moldova,989,433,3838,Simulated
2023-06-17,Poland,733,56,7903,Simulated
2023-06-17,Germany,413,67,3942,Simulated
2023-06-17,Romania,660,463,4478,Simulated
2023-06-17,Moldova,182,375,929,Simulated
2023-06-18,Poland,558,166,8901,Simulated
2023-06-18,Germany,677,241,6465,Simulated
2023-06-18,Romania,483,317,9994,Simulated
2023-06-18,Moldova,154,419,1607,Simulated
2023-06-19,Poland,812,224,9418,Simulated
2023-06-19,Germany,187,4,6333,Simulated
2023-06-19,Romania,531,317,7797,Simulated
2023-06-19,Moldova,338,137,9884,Simulated
2023-06-20,Poland,361,234,7018,Simulated
2023-06-20,Germany,660,283,7184,Simulated
2023-06-20,Romania,441,291,9744,Simulated
2023-06-20,Moldova,942,379,1104,Simulated
2023-06-21,Poland,536,24,5930,Simulated
2023-06-21,Germany,177,445,3990,Simulated
2023-06-21,Romania,402,206,2710,Simulated
2023-06-21,Moldova,665,378,5537,Simulated
2023-06-22,Poland,914,418,3283,Simulated
2023-06-22,Germany,386,95,4185,Simulated
2023-06-22,Romania,767,375,4484,Simulated
2023-06-22,Moldova,327,61,2314,Simulated
2023-06-23,Poland,621,226,8278,Simulated
2023-06-23,Germany,970,301,8335,Simulated
2023-06-23,Romania,717,52,3149,Simulated
2023-06-23,Moldova,494,346,9485,Simulated
2023-06-24,Poland,554,144,6271,Simulated
2023-06-24,Germany,741,52,500,Simulated
2023-06-24,Romania,184,294,2858,Simulated
2023-06-24,Moldova,107,264,7727,Simulated
2023-06-25,Poland,943,208,5899,Simulated
2023-06-25,Germany,124,320,2913,Simulated
2023-06-25,Romania,730,178,2828,Simulated
2023-06-25,Moldova,192,417,5394,Simulated
2023-06-26,Poland,819,419,6207,Simulated
2023-06-26,Germany,680,319,6283,Simulated
2023-06-26,Romania,853,447,2175,Simulated
2023-06-26,Moldova,274,270,9166,Simulated
2023-06-27,Poland,125,424,7403,Simulated
2023-06-27,Germany,464,95,5153,Simulated
2023-06-27,Romania,236,63,39,Simulated
2023-06-27,Moldova,471,376,1039,Simulated
2023-06-28,Poland,516,450,892,Simulated
2023-06-28,Germany,561,339,136,Simulated
2023-06-28,Romania,394,401,2735,Simulated
2023-06-28,Moldova,500,416,5029,Simulated
2023-06-29,Poland,846,177,5071,Simulated
2023-06-29,Germany,500,143,1698,Simulated
2023-06-29,Romania,186,398,9105,Simulated
2023-06-29,Moldova,783,1,8368,Simulated
2023-06-30,Poland,763,163,114,Simulated
2023-06-30,Germany,817,135,6263,Simulated
2023-06-30,Romania,308,243,4813,Simulated
2023-06-30,Moldova,618,493,3345,Simulated
2023-07-01,Poland,172,448,9864,Simulated
2023-07-01,Germany,480,187,2793,Simulated
2023-07-01,Romania,468,456,9696,Simulated
2023-07-01,Moldova,942,306,8905,Simulated
2023-07-02,Poland,590,39,5603,Simulated
2023-07-02,Germany,903,408,4335,Simulated
2023-07-02,Romania,348,228,9833,Simulated
2023-07-02,Moldova,800,457,7763,Simulated
2023-07-03,Poland,638,446,263,Simulated
2023-07-03,Germany,948,61,5366,Simulated
2023-07-03,Romania,213,81,9131,Simulated
2023-07-03,Moldova,903,89,213,Simulated
2023-07-04,Poland,556,275,4197,Simulated
2023-07-04,Germany,989,405,2077,Simulated
2023-07-04,Romania,360,246,5282,Simulated
2023-07-04,Moldova,117,211,642,Simulated
2023-07-05,Poland,915,345,3374,Simulated
2023-07-05,Germany,567,206,4610,Simulated
2023-07-05,Romania,220,438,7990,Simulated
2023-07-05,Moldova,454,142,1080,Simulated
2023-07-06,Poland,202,296,1467,Simulated
2023-07-06,Germany,581,103,7404,Simulated
2023-07-06,Romania,768,130,1123,Simulated
2023-07-06,Moldova,750,297,7852,Simulated
2023-07-07,Poland,322,392,4166,Simulated
2023-07-07,Germany,601,373,9076,Simulated
2023-07-07,Romania,278,495,1773,Simulated
2023-07-07,Moldova,573,36,9058,Simulated
2023-07-08,Poland,799,363,3691,Simulated
2023-07-08,Germany,844,147,5621,Simulated
2023-07-08,Romania,970,25,6690,Simulated
2023-07-08,Moldova,202,12,8877,Simulated
2023-07-09,Poland,843,362,2821,Simulated
2023-07-09,Germany,569,286,904,Simulated
2023-07-09,Romania,685,95,1387,Simulated
2023-07-09,Moldova,598,344,9120,Simulated
2023-07-10,Poland,318,67,4114,Simulated
2023-07-10,Germany,190,19,8612,Simulated
2023-07-10,Romania,304,272,3642,Simulated
2023-07-10,Moldova,313,158,9484,Simulated
2023-07-11,Poland,774,339,4212,Simulated
2023-07-11,Germany,750,383,192,Simulated
2023-07-11,Romania,223,345,9605,Simulated
2023-07-11,Moldova,201,409,2283,Simulated
2023-07-12,Poland,995,325,3627,Simulated
2023-07-12,Germany,783,88,1482,Simulated
2023-07-12,Romania,494,231,5640,Simulated
2023-07-12,Moldova,921,97,9161,Simulated
2023-07-13,Poland,955,469,696,Simulated
2023-07-13,Germany,196,435,5220,Simulated
2023-07-13,Romania,279,212,2845,Simulated
2023-07-13,Moldova,420,24,577,Simulated
2023-07-14,Poland,626,56,7261,Simulated
2023-07-14,Germany,292,398,6874,Simulated
2023-07-14,Romania,543,313,581,Simulated
2023-07-14,Moldova,817,228,1304,Simulated
2023-07-15,Poland,623,270,8599,Simulated
2023-07-15,Germany,256,327,6563,Simulated
2023-07-15,Romania,429,63,1957,Simulated
2023-07-15,Moldova,899,279,2516,Simulated
2023-07-16,Poland,902,486,6302,Simulated
2023-07-16,Germany,981,12,8083,Simulated
2023-07-16,Romania,160,97,5443,Simulated
2023-07-16,Moldova,398,26,3033,Simulated
2023-07-17,Poland,776,344,5276,Simulated
2023-07-17,Germany,988,403,7360,Simulated
2023-07-17,Romania,876,194,9480,Simulated
2023-07-17,Moldova,935,204,6204,Simulated
2023-07-18,Poland,856,255,8369,Simulated
2023-07-18,Germany,134,287,757,Simulated
2023-07-18,Romania,418,356,4926,Simulated
2023-07-18,Moldova,559,83,5885,Simulated
2023-07-19,Poland,246,79,2995,Simulated
2023-07-19,Germany,194,343,6133,Simulated
2023-07-19,Romania,712,473,7743,Simulated
2023-07-19,Moldova,280,46,5256,Simulated
2023-07-20,Poland,904,500,7758,Simulated
2023-07-20,Germany,828,241,5708,Simulated
2023-07-20,Romania,398,288,3877,Simulated
2023-07-20,Moldova,550,166,3235,Simulated
2023-07-21,Poland,652,425,379,Simulated
2023-07-21,Germany,790,323,9754,Simulated
2023-07-21,Romania,151,191,6147,Simulated
2023-07-21,Moldova,276,56,144,Simulated
2023-07-22,Poland,972,493,7178,Simulated
2023-07-22,Germany,465,85,6806,Simulated
2023-07-22,Romania,803,263,4938,Simulated
2023-07-22,Moldova,563,356,9636,Simulated
2023-07-23,Poland,305,335,5158,Simulated
2023-07-23,Germany,282,337,3509,Simulated
2023-07-23,Romania,708,18,3745,Simulated
2023-07-23,Moldova,819,434,5545,Simulated
2023-07-24,Poland,143,190,5619,Simulated
2023-07-24,Germany,547,119,843,Simulated
2023-07-24,Romania,733,133,8580,Simulated
2023-07-24,Moldova,836,5,5072,Simulated
2023-07-25,Poland,636,354,4258,Simulated
2023-07-25,Germany,376,498,1424,Simulated
2023-07-25,Romania,958,324,6676,Simulated
2023-07-25,Moldova,436,401,3870,Simulated
2023-07-26,Poland,479,269,1630,Simulated
2023-07-26,Germany,830,21,7802,Simulated
2023-07-26,Romania,975,119,1533,Simulated
2023-07-26,Moldova,557,458,5539,Simulated
2023-07-27,Poland,430,118,5757,Simulated
2023-07-27,Germany,959,180,851,Simulated
2023-07-27,Romania,988,18,564,Simulated
2023-07-27,Moldova,190,396,7269,Simulated
2023-07-28,Poland,610,453,6369,Simulated
2023-07-28,Germany,337,488,9012,Simulated
2023-07-28,Romania,937,356,9737,Simulated
2023-07-28,Moldova,409,468,6893,Simulated
2023-07-29,Poland,561,469,2116,Simulated
2023-07-29,Germany,754,244,9918,Simulated
2023-07-29,Romania,376,153,5354,Simulated
2023-07-29,Moldova,597,259,6434,Simulated
2023-07-30,Poland,906,209,9835,Simulated
2023-07-30,Germany,209,4,5096,Simulated
2023-07-30,Romania,824,77,2140,Simulated
2023-07-30,Moldova,235,155,31,Simulated
2023-07-31,Poland,448,245,5048,Simulated
2023-07-31,Germany,265,220,4726,Simulated
2023-07-31,Romania,408,300,8531,Simulated
2023-07-31,Moldova,236,155,9790,Simulated
2023-08-01,Poland,612,41,8405,Simulated
2023-08-01,Germany,285,46,7797,Simulated
2023-08-01,Romania,962,375,3750,Simulated
2023-08-01,Moldova,210,324,5053,Simulated
2023-08-02,Poland,523,198,84,Simulated
2023-08-02,Germany,413,243,4071,Simulated
2023-08-02,Romania,958,263,7995,Simulated
2023-08-02,Moldova,221,299,5889,Simulated
2023-08-03,Poland,446,124,9711,Simulated
2023-08-03,Germany,660,388,9143,Simulated
2023-08-03,Romania,596,320,7587,Simulated
2023-08-03,Moldova,101,133,2614,Simulated
2023-08-04,Poland,660,461,6004,Simulated
2023-08-04,Germany,609,97,5679,Simulated
2023-08-04,Romania,989,375,1361,Simulated
2023-08-04,Moldova,515,380,4732,Simulated
2023-08-05,Poland,134,75,5903,Simulated
2023-08-05,Germany,456,53,8294,Simulated
2023-08-05,Romania,856,472,4094,Simulated
2023-08-05,Moldova,634,392,4534,Simulated
2023-08-06,Poland,515,497,8438,Simulated
2023-08-06,Germany,524,62,1851,Simulated
2023-08-06,Romania,250,73,6023,Simulated
2023-08-06,Moldova,622,461,1797,Simulated
2023-08-07,Poland,792,428,9667,Simulated
2023-08-07,Germany,798,369,57,Simulated
2023-08-07,Romania,808,148,5124,Simulated
2023-08-07,Moldova,608,378,3027,Simulated
2023-08-08,Poland,858,500,6258,Simulated
2023-08-08,Germany,700,455,8527,Simulated
2023-08-08,Romania,521,475,3796,Simulated
2023-08-08,Moldova,894,171,491,Simulated
2023-08-09,Poland,238,382,6093,Simulated
2023-08-09,Germany,278,16,4617,Simulated
2023-08-09,Romania,941,284,7112,Simulated
2023-08-09,Moldova,234,119,5727,Simulated
2023-08-10,Poland,652,279,3927,Simulated
2023-08-10,Germany,378,83,3806,Simulated
2023-08-10,Romania,400,10,1422,Simulated
2023-08-10,Moldova,424,296,2749,Simulated
2023-08-11,Poland,930,214,2424,Simulated
2023-08-11,Germany,523,215,7337,Simulated
2023-08-11,Romania,183,100,1015,Simulated
2023-08-11,Moldova,765,147,7801,Simulated
2023-08-12,Poland,238,161,2840,Simulated
2023-08-12,Germany,953,413,8039,Simulated
2023-08-12,Romania,728,180,7840,Simulated
2023-08-12,Moldova,232,157,4788,Simulated
2023-08-13,Poland,135,488,6980,Simulated
2023-08-13,Germany,479,469,5350,Simulated
2023-08-13,Romania,512,163,2979,Simulated
2023-08-13,Moldova,771,238,1426,Simulated
2023-08-14,Poland,487,260,9818,Simulated
2023-08-14,Germany,251,496,2884,Simulated
2023-08-14,Romania,684,341,7981,Simulated
2023-08-14,Moldova,216,419,12,Simulated
2023-08-15,Poland,103,118,7446,Simulated
2023-08-15,Germany,504,7,4097,Simulated
2023-08-15,Romania,872,121,2470,Simulated
2023-08-15,Moldova,575,184,2876,Simulated
2023-08-16,Poland,468,265,7481,Simulated
2023-08-16,Germany,123,146,4261,Simulated
2023-08-16,Romania,604,239,7385,Simulated
2023-08-16,Moldova,102,227,6404,Simulated
2023-08-17,Poland,654,55,2752,Simulated
2023-08-17,Germany,677,386,4068,Simulated
2023-08-17,Romania,956,334,1199,Simulated
2023-08-17,Moldova,913,99,5045,Simulated
2023-08-18,Poland,273,371,2596,Simulated
2023-08-18,Germany,901,154,6012,Simulated
2023-08-18,Romania,862,23,3034,Simulated
2023-08-18,Moldova,906,44,8077,Simulated
2023-08-19,Poland,852,169,1659,Simulated
2023-08-19,Germany,157,391,1749,Simulated
2023-08-19,Romania,793,370,4972,Simulated
2023-08-19,Moldova,515,187,2052,Simulated
2023-08-20,Poland,919,198,2378,Simulated
2023-08-20,Germany,289,137,7745,Simulated
2023-08-20,Romania,468,496,4771,Simulated
2023-08-20,Moldova,717,469,1792,Simulated
2023-08-21,Poland,563,196,5160,Simulated
2023-08-21,Germany,350,162,8434,Simulated
2023-08-21,Romania,958,241,7922,Simulated
2023-08-21,Moldova,264,359,4741,Simulated
2023-08-22,Poland,471,213,3069,Simulated
2023-08-22,Germany,618,325,780,Simulated
2023-08-22,Romania,350,96,1100,Simulated
2023-08-22,Moldova,677,170,2699,Simulated
2023-08-23,Poland,825,173,4439,Simulated
2023-08-23,Germany,689,424,2008,Simulated
2023-08-23,Romania,153,16,9342,Simulated
2023-08-23,Moldova,976,28,4384,Simulated
2023-08-24,Poland,867,247,7132,Simulated
2023-08-24,Germany,777,196,6933,Simulated
2023-08-24,Romania,759,297,5991,Simulated
2023-08-24,Moldova,491,238,7208,Simulated
2023-08-25,Poland,600,283,250,Simulated
2023-08-25,Germany,612,317,2535,Simulated
2023-08-25,Romania,415,171,1925,Simulated
2023-08-25,Moldova,109,429,361,Simulated
2023-08-26,Poland,338,255,5807,Simulated
2023-08-26,Germany,932,281,9399,Simulated
2023-08-26,Romania,232,173,8469,Simulated
2023-08-26,Moldova,180,9,8744,Simulated
2023-08-27,Poland,122,96,7686,Simulated
2023-08-27,Germany,376,122,960,Simulated
2023-08-27,Romania,653,168,4257,Simulated
2023-08-27,Moldova,988,484,6921,Simulated
2023-08-28,Poland,732,125,492,Simulated
2023-08-28,Germany,882,169,9025,Simulated
2023-08-28,Romania,927,414,9338,Simulated
2023-08-28,Moldova,162,215,4604,Simulated
2023-08-29,Poland,904,174,7674,Simulated
2023-08-29,Germany,820,269,6114,Simulated
2023-08-29,Romania,159,251,4556,Simulated
2023-08-29,Moldova,664,167,242,Simulated
2023-08-30,Poland,566,89,4761,Simulated
2023-08-30,Germany,778,280,7476,Simulated
2023-08-30,Romania,929,52,7763,Simulated
2023-08-30,Moldova,254,418,8207,Simulated
2023-08-31,Poland,418,252,3709,Simulated
2023-08-31,Germany,175,82,339,Simulated
2023-08-31,Romania,403,150,1022,Simulated
2023-08-31,Moldova,646,64,6665,Simulated
2023-09-01,Poland,517,303,8250,Simulated
2023-09-01,Germany,902,429,5688,Simulated
2023-09-01,Romania,937,388,4103,Simulated
2023-09-01,Moldova,257,34,1039,Simulated
2023-09-02,Poland,771,202,638,Simulated
2023-09-02,Germany,663,120,2642,Simulated
2023-09-02,Romania,890,371,4476,Simulated
2023-09-02,Moldova,209,197,1282,Simulated
2023-09-03,Poland,261,1,51,Simulated
2023-09-03,Germany,104,176,7832,Simulated
2023-09-03,Romania,101,81,5225,Simulated
2023-09-03,Moldova,884,150,7484,Simulated
2023-09-04,Poland,118,112,2551,Simulated
2023-09-04,Germany,599,180,250,Simulated
2023-09-04,Romania,912,154,6320,Simulated
2023-09-04,Moldova,251,231,4103,Simulated
2023-09-05,Poland,279,35,4761,Simulated
2023-09-05,Germany,457,219,776,Simulated
2023-09-05,Romania,332,71,4799,Simulated
2023-09-05,Moldova,283,123,899,Simulated
2023-09-06,Poland,411,151,1789,Simulated
2023-09-06,Germany,714,284,7965,Simulated
2023-09-06,Romania,661,335,1273,Simulated
2023-09-06,Moldova,173,124,8311,Simulated
2023-09-07,Poland,230,250,4430,Simulated
2023-09-07,Germany,552,334,3983,Simulated
2023-09-07,Romania,860,347,6809,Simulated
